"","Order_Number","Sex","Age","Age_Group","Price","Monthly_Install","Delivery","CB","CB_Class","SP","SP_Class","Payment","Previous_Contracts","Periods","Overdue","default","Previous_Contracts_YN"
"4620",545206,"Female",54,"50s",2154000,287200,"Install",4,"CB.Class 2",3,"SP.Class 2","CMS",0,8,0,"No","No"
"4621",545181,"Female",54,"50s",1554000,207200,"Install",4,"CB.Class 2",3,"SP.Class 2","CMS",0,8,0,"No","No"
"4624",545152,"Female",51,"50s",2994000,349300,"Install",1,"CB.Class 1",1,"SP.Class 1","creditCard",0,7,0,"No","No"
"4625",545151,"Female",51,"50s",2214000,258300,"Install",1,"CB.Class 1",1,"SP.Class 1","creditCard",0,7,0,"No","No"
"4626",547751,"Male",37,"30s",1974000,263200,"Install",4,"CB.Class 2",2,"SP.Class 2","creditCard",0,8,0,"No","No"
"4627",545108,"Male",37,"30s",1614000,215200,"Install",4,"CB.Class 2",2,"SP.Class 2","creditCard",0,8,0,"No","No"
"4628",545098,"Male",61,"60s",2214000,295200,"Install",6,"CB.Class 2",3,"SP.Class 2","creditCard",0,8,0,"No","No"
"4637",545203,"Female",51,"50s",2994000,399200,"Install",2,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4638",544937,"Female",51,"50s",1554000,207200,"Install",2,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4639",548112,"Female",39,"30s",1974000,263200,"Install",1,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4640",544922,"Female",39,"30s",1614000,215200,"Install",1,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4641",545155,"Male",61,"60s",1554000,207200,"Install",5,"CB.Class 2",2,"SP.Class 2","creditCard",0,8,0,"No","No"
"4642",544920,"Male",61,"60s",2994000,399200,"Install",5,"CB.Class 2",2,"SP.Class 2","creditCard",0,8,0,"No","No"
"4643",544909,"Female",41,"40s",2394000,319200,"Install",5,"CB.Class 2",4,"SP.Class 2","creditCard",0,8,0,"No","No"
"4644",545173,"Male",44,"40s",1674000,223200,"Install",2,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4645",544900,"Male",44,"40s",2994000,399200,"Install",2,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4646",544856,"Female",39,"30s",2214000,295200,"Install",5,"CB.Class 2",4,"SP.Class 2","creditCard",0,8,0,"No","No"
"4647",545087,"Female",57,"50s",2154000,287200,"Install",2,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4648",544822,"Female",57,"50s",1554000,207200,"Install",2,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4650",545208,"Female",50,"50s",2394000,279300,"Install",1,"CB.Class 1",1,"SP.Class 1","creditCard",0,7,0,"No","No"
"4651",544813,"Female",50,"50s",1794000,209300,"Install",1,"CB.Class 1",1,"SP.Class 1","creditCard",0,7,0,"No","No"
"4652",544801,"Female",65,"60s",1554000,207200,"Install",1,"CB.Class 1",1,"SP.Class 1","CMS",0,8,0,"No","No"
"4653",544797,"Female",50,"50s",2214000,295200,"Install",6,"CB.Class 2",2,"SP.Class 2","creditCard",0,8,0,"No","No"
"4654",544753,"Female",60,"60s",1554000,207200,"Install",1,"CB.Class 1",1,"SP.Class 1","CMS",0,8,0,"No","No"
"4655",544746,"Female",38,"30s",3774000,314500,"Install",4,"CB.Class 2",2,"SP.Class 2","creditCard",0,8,3,"Yes","No"
"4656",544738,"Female",46,"40s",2394000,319200,"Install",1,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4657",544734,"Female",53,"50s",2394000,319200,"Install",4,"CB.Class 2",2,"SP.Class 2","CMS",0,8,0,"No","No"
"4658",545170,"Female",62,"60s",1554000,181300,"Install",2,"CB.Class 1",1,"SP.Class 1","CMS",0,7,0,"No","No"
"4659",544725,"Female",62,"60s",2394000,319200,"Install",2,"CB.Class 1",1,"SP.Class 1","CMS",0,8,0,"No","No"
"4661",545020,"Female",52,"50s",2394000,319200,"Install",5,"CB.Class 2",4,"SP.Class 2","creditCard",0,8,0,"No","No"
"4662",544711,"Female",52,"50s",2214000,295200,"Install",5,"CB.Class 2",4,"SP.Class 2","creditCard",0,8,0,"No","No"
"4663",545019,"Female",53,"50s",3414000,455200,"Install",6,"CB.Class 2",3,"SP.Class 2","creditCard",0,8,0,"No","No"
"4664",544693,"Female",53,"50s",2994000,399200,"Install",6,"CB.Class 2",3,"SP.Class 2","creditCard",0,8,0,"No","No"
"4665",544658,"Female",53,"50s",1554000,207200,"Install",2,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4666",545090,"Female",39,"30s",2394000,319200,"Install",6,"CB.Class 2",4,"SP.Class 2","CMS",0,8,0,"No","No"
"4667",544637,"Female",39,"30s",1794000,239200,"Install",6,"CB.Class 2",4,"SP.Class 2","CMS",0,8,0,"No","No"
"4668",544624,"Male",48,"40s",2994000,399200,"Install",1,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4669",545022,"Male",43,"40s",2094000,279200,"Install",6,"CB.Class 2",3,"SP.Class 2","creditCard",0,8,0,"No","No"
"4670",544600,"Male",43,"40s",1554000,207200,"Install",6,"CB.Class 2",3,"SP.Class 2","creditCard",0,8,0,"No","No"
"4672",548120,"Male",47,"40s",1554000,181300,"Install",5,"CB.Class 2",2,"SP.Class 2","creditCard",0,7,0,"No","No"
"4673",544588,"Male",47,"40s",2994000,399200,"Install",5,"CB.Class 2",2,"SP.Class 2","creditCard",0,8,0,"No","No"
"4674",544584,"Male",46,"40s",2274000,265300,"Install",6,"CB.Class 2",3,"SP.Class 2","creditCard",0,7,0,"No","No"
"4675",544560,"Female",58,"50s",4134000,551200,"Install",5,"CB.Class 2",3,"SP.Class 2","CMS",0,8,0,"No","No"
"4677",545024,"Female",39,"30s",2394000,319200,"Install",1,"CB.Class 1",2,"SP.Class 2","creditCard",0,8,0,"No","No"
"4678",544541,"Female",39,"30s",1794000,239200,"Install",1,"CB.Class 1",2,"SP.Class 2","creditCard",0,8,0,"No","No"
"4679",550146,"Female",49,"40s",2994000,349300,"Install",6,"CB.Class 2",3,"SP.Class 2","creditCard",0,7,0,"No","No"
"4680",544539,"Female",49,"40s",3414000,398300,"Install",6,"CB.Class 2",3,"SP.Class 2","creditCard",0,7,0,"No","No"
"4681",544509,"Female",50,"50s",2394000,319200,"Install",2,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4683",544491,"Female",63,"60s",2214000,295200,"Install",6,"CB.Class 2",4,"SP.Class 2","creditCard",0,8,0,"No","No"
"4684",544489,"Female",63,"60s",1554000,207200,"Install",6,"CB.Class 2",4,"SP.Class 2","creditCard",0,8,0,"No","No"
"4685",544467,"Female",47,"40s",3534000,471200,"Install",6,"CB.Class 2",2,"SP.Class 2","creditCard",1,8,0,"No","Yes"
"4687",544461,"Female",55,"50s",3414000,284500,"Install",2,"CB.Class 1",1,"SP.Class 1","CMS",0,8,3,"Yes","No"
"4688",544459,"Female",55,"50s",2994000,249500,"Install",2,"CB.Class 1",1,"SP.Class 1","CMS",0,8,3,"Yes","No"
"4690",544463,"Female",46,"40s",3774000,503200,"Install",1,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4691",544458,"Female",46,"40s",2994000,399200,"Install",1,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4712",544490,"Female",44,"40s",2574000,343200,"Install",5,"CB.Class 2",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4713",544286,"Female",44,"40s",1794000,239200,"Install",5,"CB.Class 2",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4716",548132,"Male",48,"40s",4374000,583200,"Install",3,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4717",544255,"Male",48,"40s",2994000,399200,"Install",3,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4719",544449,"Male",48,"40s",1674000,223200,"Install",4,"CB.Class 2",3,"SP.Class 2","creditCard",0,8,0,"No","No"
"4720",544252,"Male",48,"40s",2634000,351200,"Install",4,"CB.Class 2",3,"SP.Class 2","creditCard",0,8,0,"No","No"
"4721",545095,"Female",34,"30s",3534000,471200,"Install",5,"CB.Class 2",3,"SP.Class 2","creditCard",0,8,0,"No","No"
"4722",544259,"Female",34,"30s",2394000,319200,"Install",5,"CB.Class 2",3,"SP.Class 2","creditCard",0,8,0,"No","No"
"4723",544229,"Male",52,"50s",3114000,415200,"Install",1,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4724",547698,"Female",68,"60s",2214000,295200,"Install",1,"CB.Class 1",1,"SP.Class 1","CMS",0,8,0,"No","No"
"4725",545164,"Female",68,"60s",2394000,319200,"Install",1,"CB.Class 1",1,"SP.Class 1","CMS",0,8,0,"No","No"
"4727",545091,"Female",48,"40s",2394000,279300,"Install",5,"CB.Class 2",3,"SP.Class 2","creditCard",0,7,0,"No","No"
"4728",544223,"Female",48,"40s",3534000,412300,"Install",5,"CB.Class 2",3,"SP.Class 2","creditCard",0,7,0,"No","No"
"4729",544228,"Male",47,"40s",2574000,0,"Install",6,"CB.Class 2",2,"SP.Class 2","creditCard",0,8,8,"Yes","No"
"4730",544216,"Male",47,"40s",3354000,0,"Install",6,"CB.Class 2",2,"SP.Class 2","creditCard",0,8,8,"Yes","No"
"4732",544270,"Male",38,"30s",1554000,207200,"Install",4,"CB.Class 2",1,"SP.Class 1","CMS",0,8,0,"No","No"
"4733",544206,"Male",38,"30s",2994000,399200,"Install",4,"CB.Class 2",1,"SP.Class 1","CMS",0,8,0,"No","No"
"4737",544189,"Female",45,"40s",2994000,399200,"Install",1,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4738",544178,"Female",45,"40s",4134000,551200,"Install",1,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4739",544155,"Female",47,"40s",1554000,207200,"Install",5,"CB.Class 2",2,"SP.Class 2","creditCard",0,8,0,"No","No"
"4740",544154,"Male",46,"40s",1554000,207200,"Install",5,"CB.Class 2",4,"SP.Class 2","creditCard",0,8,0,"No","No"
"4741",544185,"Male",36,"30s",2394000,319200,"Install",4,"CB.Class 2",2,"SP.Class 2","creditCard",0,8,0,"No","No"
"4742",544138,"Male",36,"30s",1554000,207200,"Install",4,"CB.Class 2",2,"SP.Class 2","creditCard",0,8,0,"No","No"
"4743",544123,"Female",54,"50s",2394000,319200,"Install",4,"CB.Class 2",3,"SP.Class 2","creditCard",0,8,0,"No","No"
"4745",550068,"Male",52,"50s",2574000,300300,"Install",2,"CB.Class 1",1,"SP.Class 1","creditCard",0,7,0,"No","No"
"4746",544090,"Male",52,"50s",2514000,293300,"Install",2,"CB.Class 1",1,"SP.Class 1","creditCard",0,7,0,"No","No"
"4747",544060,"Female",55,"50s",1794000,239200,"Install",4,"CB.Class 2",1,"SP.Class 1","CMS",0,8,0,"No","No"
"4748",544234,"Male",47,"40s",2994000,399200,"Install",5,"CB.Class 2",3,"SP.Class 2","creditCard",0,8,0,"No","No"
"4749",544058,"Male",47,"40s",1554000,207200,"Install",5,"CB.Class 2",3,"SP.Class 2","creditCard",0,8,0,"No","No"
"4750",544052,"Female",40,"40s",1974000,263200,"Install",1,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4751",544051,"Female",55,"50s",1554000,207200,"Install",1,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4753",544186,"Female",50,"50s",1554000,207200,"Install",2,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4754",544016,"Female",50,"50s",2994000,399200,"Install",2,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4755",544272,"Female",48,"40s",2094000,279200,"Install",5,"CB.Class 2",4,"SP.Class 2","creditCard",0,8,0,"No","No"
"4756",544005,"Female",48,"40s",2154000,287200,"Install",5,"CB.Class 2",4,"SP.Class 2","creditCard",0,8,0,"No","No"
"4757",543981,"Female",47,"40s",2394000,279300,"Install",4,"CB.Class 2",3,"SP.Class 2","CMS",0,7,0,"No","No"
"4759",544436,"Female",43,"40s",1554000,207200,"Install",3,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4760",543975,"Female",43,"40s",2394000,319200,"Install",3,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4761",543965,"Female",65,"60s",1554000,207200,"Install",3,"CB.Class 1",2,"SP.Class 2","creditCard",0,8,0,"No","No"
"4763",543916,"Female",47,"40s",3534000,471200,"Install",5,"CB.Class 2",4,"SP.Class 2","creditCard",0,8,0,"No","No"
"4764",545207,"Female",47,"40s",2394000,319200,"Install",4,"CB.Class 2",4,"SP.Class 2","creditCard",0,8,0,"No","No"
"4765",543901,"Female",47,"40s",1794000,239200,"Install",4,"CB.Class 2",4,"SP.Class 2","creditCard",0,8,0,"No","No"
"4766",543886,"Female",54,"50s",2154000,287200,"Install",4,"CB.Class 2",4,"SP.Class 2","creditCard",0,8,0,"No","No"
"4767",544448,"Female",37,"30s",1554000,207200,"Install",3,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4768",543869,"Female",37,"30s",2394000,319200,"Install",3,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4769",544241,"Female",43,"40s",2394000,319200,"Install",1,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4770",543864,"Female",43,"40s",1554000,207200,"Install",1,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4772",545165,"Female",45,"40s",1674000,223200,"Install",5,"CB.Class 2",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4773",543818,"Female",45,"40s",3534000,471200,"Install",5,"CB.Class 2",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4775",544283,"Male",47,"40s",2994000,399200,"Install",2,"CB.Class 1",1,"SP.Class 1","CMS",0,8,0,"No","No"
"4776",543814,"Male",47,"40s",3414000,455200,"Install",2,"CB.Class 1",1,"SP.Class 1","CMS",0,8,0,"No","No"
"4778",548136,"Female",44,"40s",3534000,412300,"Install",6,"CB.Class 2",2,"SP.Class 2","creditCard",0,7,0,"No","No"
"4779",543810,"Female",44,"40s",2634000,307300,"Install",6,"CB.Class 2",2,"SP.Class 2","creditCard",0,7,0,"No","No"
"4782",545096,"Female",55,"50s",2394000,319200,"Install",6,"CB.Class 2",3,"SP.Class 2","creditCard",0,8,0,"No","No"
"4783",543772,"Female",55,"50s",1674000,223200,"Install",6,"CB.Class 2",3,"SP.Class 2","creditCard",0,8,0,"No","No"
"4784",543764,"Female",62,"60s",2214000,295200,"Install",3,"CB.Class 1",2,"SP.Class 2","creditCard",0,8,0,"No","No"
"4785",544193,"Female",39,"30s",2154000,287200,"Install",5,"CB.Class 2",3,"SP.Class 2","creditCard",0,8,0,"No","No"
"4786",543744,"Female",39,"30s",1554000,207200,"Install",5,"CB.Class 2",3,"SP.Class 2","creditCard",0,8,0,"No","No"
"4787",543743,"Male",51,"50s",1974000,263200,"Install",3,"CB.Class 1",2,"SP.Class 2","creditCard",0,8,0,"No","No"
"4788",544183,"Female",41,"40s",2394000,319200,"Install",5,"CB.Class 2",4,"SP.Class 2","creditCard",0,8,0,"No","No"
"4790",544429,"Male",55,"50s",1554000,207200,"Install",5,"CB.Class 2",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4791",543711,"Male",55,"50s",2154000,287200,"Install",5,"CB.Class 2",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4792",543699,"Male",62,"60s",2214000,295200,"Install",6,"CB.Class 2",2,"SP.Class 2","creditCard",0,8,0,"No","No"
"4793",544470,"Female",56,"50s",2034000,271200,"Install",6,"CB.Class 2",2,"SP.Class 2","creditCard",0,8,0,"No","No"
"4794",543697,"Female",56,"50s",2994000,399200,"Install",6,"CB.Class 2",2,"SP.Class 2","creditCard",0,8,0,"No","No"
"4795",543681,"Male",64,"60s",2214000,258300,"Install",5,"CB.Class 2",3,"SP.Class 2","creditCard",0,7,0,"No","No"
"4796",543644,"Female",55,"50s",2994000,399200,"Install",4,"CB.Class 2",2,"SP.Class 2","creditCard",0,8,0,"No","No"
"4798",554932,"Female",51,"50s",2994000,349300,"Install",3,"CB.Class 1",2,"SP.Class 2","creditCard",0,7,0,"No","No"
"4799",543630,"Female",51,"50s",4074000,475300,"Install",3,"CB.Class 1",2,"SP.Class 2","creditCard",0,7,0,"No","No"
"4800",544438,"Female",49,"40s",2154000,287200,"Install",1,"CB.Class 1",1,"SP.Class 1","CMS",0,8,0,"No","No"
"4802",547663,"Female",42,"40s",3534000,471200,"Install",1,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4803",543586,"Female",42,"40s",4134000,551200,"Install",1,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4805",544247,"Female",34,"30s",2394000,319200,"Install",5,"CB.Class 2",1,"SP.Class 1","CMS",0,8,0,"No","No"
"4806",543582,"Female",34,"30s",2574000,343200,"Install",5,"CB.Class 2",1,"SP.Class 1","CMS",0,8,0,"No","No"
"4807",543580,"Female",54,"50s",1554000,207200,"Install",2,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4808",547721,"Male",43,"40s",2994000,399200,"Install",4,"CB.Class 2",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4809",543575,"Male",43,"40s",3414000,455200,"Install",4,"CB.Class 2",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4811",544276,"Male",51,"50s",1554000,207200,"Install",1,"CB.Class 1",1,"SP.Class 1","CMS",0,8,0,"No","No"
"4812",543564,"Male",51,"50s",2394000,319200,"Install",1,"CB.Class 1",1,"SP.Class 1","CMS",0,8,0,"No","No"
"4814",543541,"Female",62,"60s",2994000,399200,"Install",4,"CB.Class 2",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4815",544196,"Male",58,"50s",2394000,319200,"Install",1,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4816",543490,"Male",58,"50s",1794000,239200,"Install",1,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4817",544952,"Male",49,"40s",1674000,223200,"Install",1,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4818",543478,"Male",49,"40s",2574000,343200,"Install",1,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4819",544203,"Male",51,"50s",2394000,319200,"Install",1,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4820",543473,"Male",51,"50s",1554000,207200,"Install",1,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4821",543447,"Male",49,"40s",2394000,319200,"Install",7,"CB.Class 2",4,"SP.Class 2","CMS",0,8,0,"No","No"
"4822",550148,"Male",43,"40s",2994000,349300,"Install",4,"CB.Class 2",3,"SP.Class 2","creditCard",0,7,0,"No","No"
"4823",550137,"Male",43,"40s",2634000,307300,"Install",4,"CB.Class 2",3,"SP.Class 2","creditCard",0,7,0,"No","No"
"4824",543405,"Female",62,"60s",2394000,319200,"Install",1,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4825",550779,"Male",56,"50s",2394000,279300,"Install",4,"CB.Class 2",3,"SP.Class 2","creditCard",1,7,0,"No","Yes"
"4826",548164,"Male",56,"50s",1554000,207200,"Install",4,"CB.Class 2",3,"SP.Class 2","creditCard",0,8,0,"No","No"
"4827",543394,"Female",43,"40s",1794000,239200,"Install",7,"CB.Class 2",3,"SP.Class 2","creditCard",0,8,0,"No","No"
"4829",547847,"Female",42,"40s",1554000,181300,"Install",1,"CB.Class 1",1,"SP.Class 1","creditCard",0,7,0,"No","No"
"4830",543386,"Female",42,"40s",2994000,349300,"Install",1,"CB.Class 1",1,"SP.Class 1","creditCard",0,7,0,"No","No"
"4831",543383,"Female",55,"50s",1554000,181300,"Install",1,"CB.Class 1",1,"SP.Class 1","creditCard",0,7,0,"No","No"
"4832",544227,"Female",54,"50s",1554000,207200,"Install",3,"CB.Class 1",3,"SP.Class 2","creditCard",0,8,0,"No","No"
"4834",543331,"Female",54,"50s",2394000,319200,"Install",3,"CB.Class 1",3,"SP.Class 2","creditCard",0,8,0,"No","No"
"4836",549911,"Male",43,"40s",2394000,279300,"Install",3,"CB.Class 1",1,"SP.Class 1","creditCard",0,7,0,"No","No"
"4837",543328,"Male",43,"40s",1554000,181300,"Install",3,"CB.Class 1",1,"SP.Class 1","creditCard",0,7,0,"No","No"
"4839",543288,"Female",56,"50s",1554000,207200,"Install",1,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4840",544197,"Male",45,"40s",2154000,287200,"Install",2,"CB.Class 1",3,"SP.Class 2","creditCard",0,8,0,"No","No"
"4841",543277,"Male",45,"40s",1554000,207200,"Install",2,"CB.Class 1",3,"SP.Class 2","creditCard",0,8,0,"No","No"
"4842",543276,"Male",53,"50s",3774000,440300,"Install",2,"CB.Class 1",1,"SP.Class 1","creditCard",0,7,0,"No","No"
"4843",543263,"Female",62,"60s",3774000,503200,"Install",7,"CB.Class 2",2,"SP.Class 2","CMS",0,8,0,"No","No"
"4845",545211,"Female",38,"30s",1614000,215200,"Install",1,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4846",543233,"Female",38,"30s",3534000,471200,"Install",1,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4847",543227,"Female",40,"40s",2994000,349300,"Install",3,"CB.Class 1",1,"SP.Class 1","creditCard",0,7,0,"No","No"
"4848",543226,"Female",37,"30s",2394000,319200,"Install",5,"CB.Class 2",2,"SP.Class 2","creditCard",0,8,0,"No","No"
"4849",543220,"Female",53,"50s",1674000,223200,"Install",1,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4850",543212,"Female",56,"50s",2394000,319200,"Install",2,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4852",545088,"Female",37,"30s",2214000,295200,"Install",6,"CB.Class 2",4,"SP.Class 2","CMS",0,8,0,"No","No"
"4853",543195,"Female",37,"30s",2634000,351200,"Install",6,"CB.Class 2",4,"SP.Class 2","CMS",0,8,0,"No","No"
"4855",545196,"Female",50,"50s",1554000,181300,"Install",1,"CB.Class 1",1,"SP.Class 1","creditCard",0,7,0,"No","No"
"4856",543191,"Female",50,"50s",2994000,349300,"Install",1,"CB.Class 1",1,"SP.Class 1","creditCard",0,7,0,"No","No"
"4857",543180,"Female",52,"50s",2394000,319200,"Install",6,"CB.Class 2",3,"SP.Class 2","CMS",0,8,0,"No","No"
"4858",543164,"Female",49,"40s",2154000,287200,"Install",1,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4859",547761,"Male",41,"40s",2394000,319200,"Install",1,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4860",543162,"Male",41,"40s",2394000,319200,"Install",1,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4861",545195,"Male",46,"40s",2394000,319200,"Install",1,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4862",544262,"Male",46,"40s",2994000,399200,"Install",1,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4866",544256,"Male",42,"40s",4374000,583200,"Install",3,"CB.Class 1",2,"SP.Class 2","creditCard",0,8,0,"No","No"
"4867",543141,"Male",42,"40s",1794000,239200,"Install",3,"CB.Class 1",2,"SP.Class 2","creditCard",0,8,0,"No","No"
"4868",543140,"Male",34,"30s",2034000,271200,"Install",7,"CB.Class 2",3,"SP.Class 2","creditCard",0,8,0,"No","No"
"4870",543133,"Female",49,"40s",1554000,207200,"Install",4,"CB.Class 2",2,"SP.Class 2","creditCard",0,8,0,"No","No"
"4871",543132,"Female",49,"40s",2994000,399200,"Install",4,"CB.Class 2",2,"SP.Class 2","creditCard",0,8,0,"No","No"
"4874",543125,"Female",44,"40s",3534000,471200,"Install",1,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4875",543124,"Female",44,"40s",3414000,455200,"Install",1,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4877",543122,"Male",64,"60s",3354000,0,"Install",2,"CB.Class 1",2,"SP.Class 2","creditCard",0,8,8,"Yes","No"
"4878",543117,"Male",64,"60s",2994000,0,"Install",2,"CB.Class 1",2,"SP.Class 2","creditCard",0,8,8,"Yes","No"
"4881",543095,"Male",41,"40s",2394000,319200,"Install",3,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4882",543062,"Male",41,"40s",4134000,551200,"Install",3,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4883",543063,"Female",49,"40s",2394000,319200,"Install",7,"CB.Class 2",3,"SP.Class 2","creditCard",1,8,0,"No","Yes"
"4884",543061,"Female",49,"40s",2034000,271200,"Install",7,"CB.Class 2",3,"SP.Class 2","creditCard",1,8,0,"No","Yes"
"4885",543044,"Male",37,"30s",3354000,0,"Install",5,"CB.Class 2",3,"SP.Class 2","creditCard",0,8,8,"Yes","No"
"4886",543027,"Female",42,"40s",3774000,503200,"Install",5,"CB.Class 2",4,"SP.Class 2","creditCard",0,8,0,"No","No"
"4889",543003,"Female",60,"60s",2214000,295200,"Install",2,"CB.Class 1",4,"SP.Class 2","creditCard",0,8,0,"No","No"
"4890",542997,"Female",60,"60s",3774000,503200,"Install",2,"CB.Class 1",4,"SP.Class 2","creditCard",0,8,0,"No","No"
"4894",543039,"Female",45,"40s",3354000,0,"Install",5,"CB.Class 2",2,"SP.Class 2","creditCard",0,8,8,"Yes","No"
"4895",542965,"Female",45,"40s",2994000,0,"Install",5,"CB.Class 2",2,"SP.Class 2","creditCard",0,8,8,"Yes","No"
"4896",542958,"Male",34,"30s",1974000,263200,"Install",2,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4898",542937,"Male",47,"40s",1554000,207200,"Install",1,"CB.Class 1",1,"SP.Class 1","CMS",0,8,0,"No","No"
"4899",542909,"Male",47,"40s",2394000,319200,"Install",1,"CB.Class 1",1,"SP.Class 1","CMS",0,8,0,"No","No"
"4900",542954,"Female",55,"50s",1554000,207200,"Install",7,"CB.Class 2",4,"SP.Class 2","CMS",0,8,0,"No","No"
"4901",542844,"Female",55,"50s",3114000,415200,"Install",7,"CB.Class 2",4,"SP.Class 2","CMS",0,8,0,"No","No"
"4902",542840,"Female",67,"60s",2334000,272300,"Install",1,"CB.Class 1",1,"SP.Class 1","creditCard",0,7,0,"No","No"
"4903",542837,"Female",60,"60s",1614000,215200,"Install",4,"CB.Class 2",3,"SP.Class 2","creditCard",0,8,0,"No","No"
"4904",542824,"Female",59,"50s",1554000,207200,"Install",4,"CB.Class 2",1,"SP.Class 1","CMS",0,8,0,"No","No"
"4905",542804,"Female",61,"60s",1554000,207200,"Install",1,"CB.Class 1",1,"SP.Class 1","creditCard",0,8,0,"No","No"
"4906",542783,"Female",49,"40s",3534000,471200,"Install",3,"CB.Class 1",1,"SP.Class 1","CMS",0,8,0,"No","No"
"4907",542772,"Female",51,"50s",2994000,399200,"Install",4,"CB.Class 2",3,"SP.Class 2","creditCard",0,8,0,"No","No"
"4908",542750,"Female",42,"40s",3414000,455200,"Install",6,"CB.Class 2",3,"SP.Class 2","creditCard",0,8,0,"No","No"
